Kabupaten,Deskripsi,Provinsi,Ibu Kota,Bupati,Wakil Bupati,Luas Wilayah,Populasi Total,Populasi Kepadatan,Kode Area,Potensi Pariwisata,Potensi SDA,Kuliner Khas,Website Kabupaten,Attachments
KABUPATEN SITUBONDO,"Kabupaten Situbondo adalah sebuah kabupaten di Jawa Timur, Indonesia dengan pusat pemerintahan dan ibu kota kabupaten terletak di Kecamatan Situbondo.
Kabupaten ini terletak di daerah pesisir utara pulau Jawa, di kawasan Tapal Kuda dan dikelilingi oleh perkebunan tebu, tembakau, hutan lindung Baluran dan lokasi usaha perikanan. Dengan letaknya yang strategis, di tengah jalur transportasi darat Jawa-Bali, kegiatan perekonomiannya tampak aktif. Situbondo mempunyai pelabuhan Panarukan yang terkenal sebagai ujung timur dari Jalan Raya Pos Anyer-Panarukan di pulau Jawa yang dibangun oleh Daendels pada era kolonial Belanda.",Jawa Timur , Kecamatan Situbondo," H. Dadang Wigiarto, S.H.","H. Rahmad, S.H., M.Hum","1.669,87 Km2",6.697.130 Jiwa, 643 061 jiwa / km2,338,Gunung baluran | savana bekol | pantai bama | pantai bilik | forever green forest | goa jepang | curah tangis | pantai pasir putih | pantai berigheen | pantai patheek | pantai banongan | pantai bama | pantai lempuyang | pantai tangsi | pantai tampora | pantai keperan | pantai bilik | ,Hutan rakyat | hutan tegakan kayu | hutan bakau | getah pinus | hutan jati | tambak| lele | mujair | udang windu | udang putih | bandeng | gurami | tombro | nila | tawas | kelapa | kopi | tebu | tembakau | kapuk | kapas | asam jawa | siwalan | cengkeh | jambu mete | pinang dan biji jarak | ,Rujak petis khas situbondo | tajin palappa khas situbondo | nasi karak | nasi kaldu | bakso raksasa | ayam goreng | bebek bakar | nasi sodu ,www.situbondokab.go.id,"map.jpg (https://dl.airtable.com/FwLxZKdAQJa19YlwvSTK_map.jpg),bupati.jpeg (https://dl.airtable.com/EitFPMnOS0mwyER2XX4U_bupati.jpeg),logo.jpg (https://dl.airtable.com/SMCWCfUMRqmzrWPx6Dj7_logo.jpg)"
KABUPATEN SUMENEP,"Kabupaten Sumenep (bahasa Madura: Songènèb) adalah sebuah kabupaten di provinsi Jawa Timur, Indonesia. Kabupaten ini memiliki luas wilayah 2.093,45 km² dan populasi 1.041.915 jiwa. Ibu kotanya ialah Kota Sumenep.
Nama Songènèb sendiri dalam arti etimologinya merupakan Bahasa Kawi / Jawa Kuno yang jika diterjemaahkan mempunyai makna sebagai berikut :
Kata “Sung” mempunyai arti sebuah relung/cekungan/lembah, dan
kata “ènèb” yang berarti endapan yang tenang,
maka jika diartikan lebih dalam lagi Songènèb / Songennep (dalam bahasa Madura) mempunyai arti ""lembah/cekungan yang tenang"".
Penyebutan Kata Songènèb sendiri sebenarnya sudah popular sejak Kerajaan Singhasari sudah berkuasa atas tanah Jawa, Madura dan Sekitarnya, seperti yang telah disebutkan dalam kitab Pararaton tentang penyebutan daerah ""Sumenep"" pada saat sang Prabu Kertanegara mendinohaken (menyingkirkan) Arya Wiraraja (penasehat kerajaan dalam bidang politik dan pemerintahan) ke Wilayah Sumenep, Madura Timur pada tahun 1269 M",Jawa Timur ,Sumenep,"Drs. KH. A. Busyro Karim, M.Si","Ir. H. Soengkono Sidik, S.Sos","2,093.457.573 km2","1,041,915 jiwa",,328,Museum Keraton Sumenep | Keraton sumenep | masjid jamik sumenep | kota tua kalianget | benteng VOC kalimo'ok | Pantai lombang | pantai slopeng | pantai ponjug | pantai badur | taman air kiermata | goa jeruk asta tinggi | goa kuning | goa payudan | kepualauan kangean | wisata taman laut mamburit pulau arjasa | wisata taman laut giliabak pulau talango | pantai pasir putih dan terumbu karang pulau saor | ,Pantai lombang | penghasil migas | pospat | batu gamping | calsit | bau bintang | gipsum | perairan pulau giligenting | tegal | perkebunan | ladang | huma | padang rumput | hutan rakyat | hutan negara | rawa rawa | tambak | ,campor | soto madura khas sumenep | apen manis | rujak madura | sate madura | kaldu kokot | nasi romi | kalsot | rujak nasi jagung | ,www.sumenep.go.id,"map.jpg (https://dl.airtable.com/hmbAw85vRjOTo49sBtgL_map.jpg),wakil-bupati.jpg (https://dl.airtable.com/vGUTvKw2QpGXceITTKJa_wakil-bupati.jpg),bupati.jpg (https://dl.airtable.com/6lTq8Q2kRPCkWDqmJ05J_bupati.jpg),logo.jpg (https://dl.airtable.com/qPZfDBdaQUSpqagqCtPg_logo.jpg)"
KABUPATEN TRENGGALEK,"Kabupaten Trenggalek adalah sebuah kabupaten di Provinsi Jawa Timur, Indonesia. Pusat pemerintahannya berada di Kecamatan Trenggalek yang berjarak 180 km dari Surabaya, ibu kota Provinsi Jawa Timur. Kabupaten ini menempati wilayah seluas 1.205,22 km² yang dihuni oleh ±700.000 jiwa. Letaknya di pesisir pantai selatan dan mempunyai batas wilayah sebelah utara dengan Kabupaten Ponorogo; sebelah timur dengan Kabupaten Tulungagung; sebelah selatan dengan Samudera Hindia ; dan sebelah barat dengan Kabupaten Pacitan.",Jawa Timur ,Trenggalek," Dr. Ir. H. Mulyadi WR, M.M.T","H. Kholiq, S.H, M.Si.","1.261,40 Km²","1.261,40 Km²",626 jiwa/km² (2009),355,Gua lawa |Pantai prigi | pantai pasir putih | pantai pelang | larung sembonyo | pantai blado | pantai ngampiran | candi brongkah | alun alun kota | hutan kota | trenggalek green park | ,Potensial tambang emas | cengkeh | kopi | ketela pohon | umbi umbian | kakao | jagung | sayuran | manggis | belimbing | cumi cumi | ikan tuna | ikan makarel | rumput laut | tambang | marmer | mangan| kaolin |,Alen alen | kue mancho | sale pisang | lontong sumpil | rujak uyup | lodho ayam kampung | soto ayam | sega gegog | pindang sapi ,http://www.trenggalekkab.go.id,"map.jpg (https://dl.airtable.com/HyBh3lFgR2Os35eeVhaA_map.jpg),bupati.jpg (https://dl.airtable.com/CyGWLOn6TiC0DVvdSkSD_bupati.jpg),logo.jpg (https://dl.airtable.com/eHv4zv7qSrOymuHEa85C_logo.jpg)"
KABUPATEN TUBAN,"Kabupaten Tuban adalah salah satu kabupaten di Jawa Timur yang terletak di Pantai Utara Jawa Timur. Kabupaten dengan jumlah penduduk sekitar 1,2 juta jiwa ini terdiri dari 20 kecamatan dan beribukota di Kecamatan Tuban. Kabupaten Tuban mempunyai letak yang strategis, yakni di perbatasan Provinsi Jawa Timur dan Jawa Tengah dengan dilintasi oleh Jalan Nasional Daendels di Pantai Utara. Pusat pemerintahan Kabupaten Tuban terletak 101 km sebelah barat laut Surabaya, ibu kota provinsi Jawa Timur dan 215 km sebelah timur Semarang, ibu kota provinsi Jawa Tengah. Oleh karena itu, pada jaman dahulu Tuban dijadikan pelabuhan utama Kerajaan Majapahit dan menjadi salah satu pusat penyebaran Agama Islam oleh para Walisongo.",Jawa Timur ,Tuban,Fathul Huda,Noor Nahar Hussein,"1.904,70 km2"," ± 1,2 juta",,356,Pantai Boom | pantai sowan | pantai cemara & wisata mangrove | pantai kelapa | goa ngerong | goa akbar | air terjun nglirip | pemandian  bektiharjo tuban | museum kambang putih | masjid agung tuban ,Padi | jagung | kacang | bakau | perikanan | kelautan | ,Sate bekicot khas tuban | becek menthok pedas tasikmadu | belu pedas | kare rajungan pedas | garang asem | pencel pincuk | sate bebek | legen | tuak | es dawet siwalan | es degan | angsle ,www.tubankab.go.id,"map.jpg (https://dl.airtable.com/8lGEW0qHRHOgPGl45xBm_map.jpg),wakil-bupati.jpg (https://dl.airtable.com/OCuAxoNuTcmfDj56phkk_wakil-bupati.jpg),bupati.jpg (https://dl.airtable.com/TqRDQFxvRUyGsPxuLVQP_bupati.jpg),logo.jpg (https://dl.airtable.com/B3JWsqWmQVa75SvpR1Br_logo.jpg)"
KABUPATEN TULUNGAGUNG,"Kabupaten Tulungagung adalah salah satu kabupaten yang terletak di Provinsi Jawa Timur, Indonesia. Pusat pemerintahan Kabupaten Tulungagung berada di Kecamatan Tulungagung. Tulungagung terkenal sebagai satu dari beberapa daerah penghasil marmer terbesar di Indonesia, dan terletak terletak 154 km barat daya Kota Surabaya, ibu kota Provinsi Jawa Timur.",Jawa Timur ,Tulungagung," Syahri Mulyo, S.E., M.Si."," Drs. H. Maryoto Birowo, M.M.","1.055,65 km2", 1.024.034 (2008),891jiwa/km2,355,Pantai popoh | pantai sangar | pantai sidem | pantai brumbun | pantai klatak | pantai coro | panai sine | air terjun lawean | air terjun pandanwangi | goa pasir | goa tan tek sue | goa selomangleng | telaga buret |canndi penampihan | candi dadi | candi boyolangu ,Padi | jagung | ubi kayu | jalar | kedelai | kacang hijau | sayur sayuran | buah buahan | tebu | tembakau | kopi | cengkeh | kencur | kunyit | kenanga | karet | lengkuas | sungai | kolam | empang | ikan lel | ikan kutuk | laut selat | sapi perah |itik | sapi potong | kambing etawa | ayam kampung  , Sate dan Gule Kambing | nasi lodho | jenang grendol | sompil | jenang syabun | opak pasir | ayam bakar| nasi pecel | nasi botok iwak kali | ,http://www.tulungagung.go.id/index.php,"map.jpg (https://dl.airtable.com/GapuUNGUSaunPsUOjFB0_map.jpg),wakil-bupati.jpg (https://dl.airtable.com/6hh2PYb5RY2fZmyrre9a_wakil-bupati.jpg),bupati.jpg (https://dl.airtable.com/L7ivbJBPS3ilBMtjLbSQ_bupati.jpg),logo.jpg (https://dl.airtable.com/dwRc3oFJThenkbxgphqB_logo.jpg)"
KOTA BATU,"Kota Batu adalah sebuah kota di Provinsi Jawa Timur, Indonesia. Kota ini terletak 90 km sebelah barat daya Surabaya atau 15 km sebelah barat laut Malang. Kota Batu berada di jalur yang menghubungkan Malang-Kediri dan Malang-Jombang. Kota Batu berbatasan dengan Kabupaten Mojokerto dan Kabupaten Pasuruan di sebelah utara serta dengan Kabupaten Malang di sebelah timur, selatan, dan barat. Wilayah kota ini berada di ketinggian 700-1.700 meter di atas permukaan laut dengan suhu udara rata-rata mencapai 12-19 derajat Celsius.
Kota Batu dahulu merupakan bagian dari Kabupaten Malang, yang kemudian ditetapkan menjadi kota administratif pada 6 Maret 1993. Pada tanggal 17 Oktober 2001, Batu ditetapkan sebagai kota otonom yang terpisah dari Kabupaten Malang.
Batu dikenal sebagai salah satu kota wisata terkemuka di Indonesia karena potensi keindahan alam yang luar biasa. Kekaguman bangsa Belanda terhadap keindahan dan keelokan alam Batu membuat wilayah kota Batu disejajarkan dengan sebuah negara di Eropa yaitu Swiss dan dijuluki sebagai De Kleine Zwitserland atau Swiss Kecil di Pulau Jawa. Bersama dengan Kota Malang dan Kabupaten Malang, Kota Batu merupakan bagian dari kesatuan wilayah yang dikenal dengan Malang Raya (Wilayah Metropolitan Malang).",Jawa Timur ,Kota Batu,H. Eddy Rumpoko,"H. Punjul Santoso, M.M.",202.30 km2 (78.11 mil²),182.392[1],,341,Jatim park 1 | jatim park 2 ( secret zoo dan museum satwa ) | museum satwa | eco green park | Batu night spectacular | paralayang & rumah pohon | kusuma agrowisata | alun alun batu | wisata air terjun coban aris dan coban rondo | kaliwatu rafting ,Apel | jeruk | alpukat | nangka | pisang | jeruk keprok | jeruk manis | ,Cuka apel | keripik apel | sari apel | pos ketan legenda | sate kelinci | soto batu | bakso batu | sego bancakan | lalap ikan wader | ketan manis | tape ketan hitam | tahu kentaki dhigadho | es krim milco , www.batukota.go.id,"map.jpg (https://dl.airtable.com/76JnTGYMTSSrqA1yIZ5a_map.jpg),walikota.jpg (https://dl.airtable.com/5U7LW2UiTS2Ks6ekABoE_walikota.jpg),wakil-walikota.jpg (https://dl.airtable.com/MHYunm0Q278UuCiHbFGg_wakil-walikota.jpg),logo.jpg (https://dl.airtable.com/yYdUKdC6TDu9fu6Ct3y1_logo.jpg)"
KOTA BLITAR,"Kota Blitar merupakan sebuah kota yang terletak di bagian selatan Provinsi Jawa Timur, Indonesia. Kota ini terletak sekitar 167 km sebelah barat daya Surabaya dan 80 km sebelah barat Malang. Kota Blitar terkenal sebagai tempat dimakamkannya presiden pertama Republik Indonesia, Soekarno.
Selain disebut sebagai Kota Proklamator dan Kota Patria, kota ini juga disebut sebagai Kota Peta (Pembela Tanah Air) karena di bawah kepimpinanan Soeprijadi, Laskar Peta melakukan perlawanan terhadap Jepang untuk pertama kalinya pada tanggal 14 Februari 1945 yang menginspirasi timbulnya perlawanan menuju kemerdekaan di daerah lain.
Ikan koi yang populer di Jepang dapat dibudidayakan dengan baik di kota ini sehingga memberikan julukan tambahan sebagai Kota Koi",Jawa Timur ,Kota Blitar,"Suprianto, S.H. M.H.",-,32.58 km2 (12.58 mil²),131.968jiwa,"4,100/km2 (10,000/sq mi)",342,Makam bung karno | perpustakaan dan museum bung karno | istana gebang | petilasan arya blitar | monumen supriyadi | kebon rojo| taman air sumberudel | green park ,Tanah regosol di utara sungai brantas | kenampakan alam ,Sego pecel | peyek uceng | rujak cingur | wajik kletik | geti | ,www.blitarkota.go.id,"walikota.JPG (https://dl.airtable.com/q8rxxb0SQ2iSlHMaAE02_walikota.JPG),map.jpg (https://dl.airtable.com/hjmnHPpOT1C5yA0N5TrO_map.jpg),logo.jpg (https://dl.airtable.com/X14pZ3vFTfSowt3B8bZE_logo.jpg)"
KOTA KEDIRI,"Kota Kediri adalah sebuah kota di Provinsi Jawa Timur, Indonesia. Kota ini terletak 130 km sebelah barat daya Surabaya dan merupakan kota terbesar ketiga di Jawa Timur setelah Surabaya dan Malang menurut jumlah penduduk. Kota Kediri memiliki luas wilayah 63,40 km² dan seluruh wilayahnya berbatasan dengan Kabupaten Kediri. Kota Kediri terbelah oleh sungai Brantas yang membujur dari selatan ke utara sepanjang 7 kilometer.
Kediri dikenal merupakan pusat perdagangan utama untuk gula dan industri rokok terbesar di Indonesia.Di kota ini juga, pabrik rokok kretek Gudang Garam berdiri dan berkembang. Pada tahun 2010, Kediri dinobatkan sebagai peringkat pertama Indonesia yaitu Most Recommended City for Investment[3] berdasarkan survey oleh SWA yang dibantu oleh Business Digest, unit bisnis riset grup SWA.",Jawa Timur ,Kota Kediri," Abdullah Abu Bakar, S.E","Lilik Muhibbah, S.Sos., M.Pd.",63.40 km2 (24.48 mil²),267.435jiwa,"4,218/km2 (10,920/sq mi)",354,Gua selomangleng | candi setono | museum airlangga | museum fotografi kediri | klenteng tji hwie kiong | gereja merah GPIB kediri | dermaga joyoboyo | monumen kediri syu | kediri waterpark | kolam renang pagora,Tumbuhan | hewan | bahan tambang | batuan | minyak bumi | batubara | timah | gas alam | hasil hutan | pertambangan |  ,Tahu takwa | sate bekicot | sate emprit | gethuk pisang | soto depot pojok kediri | nasi tumpang pecel | stik tahu kediri | kerupuk upil kediri | soto bok ijo | tahu krengsengan bekicot | carang mas mawar | tahu pong | klepon | cenil |lopil | gethuk pisang | emping tahu | kripik bekicot,www.kedirikota.go.id,"map.jpg (https://dl.airtable.com/GYUlSPzbRfCJwkmVZe3H_map.jpg),wakil-walikota.jpg (https://dl.airtable.com/eQK8LUluQXK6yON5N60i_wakil-walikota.jpg),walikota.jpg (https://dl.airtable.com/dmcI5wR0enDTfCuoAkKg_walikota.jpg),logo.jpg (https://dl.airtable.com/yamqZFwSdmPmT1XWS1BF_logo.jpg)"
KOTA MADIUN,"Kota Madiun adalah sebuah kota di Provinsi Jawa Timur, Indonesia. Kota ini terletak 160 km sebelah barat Surabaya, atau 111 km sebelah timur Surakarta, Jawa Tengah. Di kota ini terdapat pusat industri kereta api (INKA). Madiun dikenal memiliki Lapangan Terbang Iswahyudi, yakni salah satu pangkalan utama AURI, meski sebenarnya terletak di Kabupaten Magetan. Madiun memiliki julukan Kota Gadis, Kota Brem, Kota Pelajar, Kota Sepur, Kota Pecel, Kota Budaya, Kota Sastra, dan Kota Industri.",Jawa Timur ,Kota Madiun,"H. Bambang Irianto, S.H., M.M.","H. Sugeng Rismianto, S.H., M.Hum.",65.68 km2 (25.36 mil²),170.964jiwa,"2,600/km2 (6,700/sq mi)",351,Sun city water and theme park | dumilah waterpark | air terjun semeru | air terjun krecekan ndenu | taman wisata umbul | grape | ,,Pecel madiun | nasi jotos | cemoe | jancu'an | brem cair | madu mongso | kue satu | lempeng | ,www.madiunkota.go.id,"walikota.jpg (https://dl.airtable.com/c7aQra9Qb2SCGzptqG2S_walikota.jpg),map.jpg (https://dl.airtable.com/jIWaQBGpS8Cj3pPABFq0_map.jpg),wakil-walikota.jpg (https://dl.airtable.com/QfPTPQGsQvWNmIqdZ41d_wakil-walikota.jpg),logo.jpg (https://dl.airtable.com/HQLaU3ugRgqCMnONrnq3_logo.jpg)"
KOTA MALANG,"Kota Malang adalah sebuah kota yang terletak di Provinsi Jawa Timur, Indonesia. Kota ini terletak 90 km sebelah selatan Surabaya dan merupakan kota terbesar di kedua di Jawa Timur setelah Surabaya, serta merupakan salah satu kota terbesar di Indonesia menurut jumlah penduduk. Selain itu, Malang juga merupakan kota terbesar kedua di wilayah Pulau Jawa bagian selatan setelah Bandung. Kota Malang berada di dataran tinggi yang cukup sejuk, dan seluruh wilayahnya berbatasan dengan Kabupaten Malang. Luas wilayah kota Malang adalah 252,10 km2. Bersama dengan Kota Batu dan Kabupaten Malang, Kota Malang merupakan bagian dari kesatuan wilayah yang dikenal dengan Malang Raya (Wilayah Metropolitan Malang). Wilayah Malang Raya yang berpenduduk sekitar 4 juta jiwa, adalah kawasan metropolitan terbesar kedua di Jawa Timur setelah Gerbangkertosusila. Kawasan Malang Raya dikenal sebagai salah satu daerah tujuan wisata utama di Indonesia.
Malang dikenal sebagai salah satu kota tujuan pendidikan terkemuka di Indonesia karena banyak universitas dan politeknik negeri maupun swasta yang terkenal hingga seluruh Indonesia dan menjadi salah satu tujuan pendidikan berada di kota ini, beberapa di antaranya yang paling terkenal adalah Universitas Brawijaya, Universitas Negeri Malang, dan Universitas Muhammadiyah Malang.",Jawa Timur ,Kota Malang,Ir. H. Mochamad Anton,Sutiaji,252.10 km2 (97.34 mil²),857.891jiwa,"3,400/km2 (8,800/sq mi)",341,Museum brawijaya | museum bentoel | museum mpu purwa | museum zoologi frater | museum malang tempo doeloe | monumen tugu malang | monumen adipura | monumen TGP | monumen juang | monumen hamid rusdi | monumen arema | taman rekreasi senaputra | taman wisata tlogomas | taman wisata wendit,Lembah gunung arjuno | lumbung beras | air dari puncak semeru ,Bakso malang president | sego goreng mawut | cwie mie malang | bakso bakar | rawon | orem orem | soto kambing | angsle | es durian dempo | tempe malang | keripik tempe dan buah | menjes malang | , www.malangkota.go.id,"wakil-walikota.jpg (https://dl.airtable.com/mnJ4PyE6T2mMBa8AF9Qa_wakil-walikota.jpg),walikota.jpg (https://dl.airtable.com/FoUpGt21TfSRFbawhvyM_walikota.jpg),map.png (https://dl.airtable.com/qryCyZ4wTkJnWL3rCe9S_map.png),logo.jpg (https://dl.airtable.com/SgggKMFXR1ynmV5DRIzt_logo.jpg)"
KOTA MOJOKERTO,"Kota Mojokerto adalah sebuah kota di Provinsi Jawa Timur, Indonesia. Kota ini terletak 50 km barat daya Surabaya. Mojokerto merupakan kota dengan luas wilayah terkecil di Jawa Timur dan seluruh wilayahnya berbatasan dengan Kabupaten Mojokerto. Kota ini mengalami perkembangan yang sangat pesat dilihat dari penerimaan asli daerah setiap tahun mengalami peningkatan. Kota Mojokerto merupakan salah satu wilayah yang masuk dalam kawasan metropolitan Surabaya, yaitu Gerbangkertosusila.",Jawa Timur ,Kota Mojokerto,Drs. K.H. Mas'ud Yunus,"Ir. H. Suyitno, M.Si.", 16.46 km2 (6.36 mil²),130.196jiwa,"6,792/km2 (17,590/sq mi)",321,Wisata trowulan | api abadi | coban canggu | air terjun dlundung | kawasan wisata ubalan pacet | klenteng hok siang kiong | ,,Onde onde | tehu tek | lontong | rambak sapi | sate bangil | pecel madiun ,www.mojokertokota.go.id,"map.jpg (https://dl.airtable.com/MeQ6PtTfQT24pBL0ZZMK_map.jpg),walikota.jpg (https://dl.airtable.com/WLGpkfkITr2f2OBjTMcJ_walikota.jpg),logo.jpg (https://dl.airtable.com/bxdu6lrQSSGvu83jlmwQ_logo.jpg)"
KOTA PASURUAN,"Kota Pasuruan adalah sebuah kota di Provinsi Jawa Timur, Indonesia. Kota ini terletak 60 km sebelah tenggara Surabaya, ibu kota provinsi Jawa Timur dan 355 km sebelah barat laut Denpasar, Bali. Seluruh wilayah Kota Pasuruan berbatasan dengan Kabupaten Pasuruan. Kota Pasuruan berada di jalur utama pantai utara yang menghubungkan Pulau Jawa dengan Pulau Bali yang menjadikannya sebagai kota dengan prospek ekonomi yang besar di kawasan Indonesia bagian timur.",Jawa Timur ,Kota Pasuruan,"H. Hasani, S.H.","Drs. H. Setiyono, M.Si.",36.56 km2 (14.12 mil²),186.262jiwa,,343,Pelabuhan | taman kota | astoria | kolam renang pondok surya kencana | kolam renang inna joyo tirto | kolam renang milenium | taman lansia | taman pekuncen | taman sekargadung / hutan kota | taman kota pasuruan| alun alun pasuruan | ,Hutan bakau | tambak ikan | ikan | udang | tebu | tembakau | jarak | jagung | ubi jalar | kacang tanah | kedelai | mangga |durian | kayu lapis | gas | batu bara | tenaga hidro | panas bumi | tenaga surya | kelapa sawit | tebu | singkong ,Rawon pasuruan | klepon pasuruan | cenil pasuruan | lontong balap | kupang kraton | kupang keraton | ,www.pasuruankota.go.id,"walikota.jpeg (https://dl.airtable.com/zyTNPVgARGyerGEJ5lRW_walikota.jpeg),map.jpg (https://dl.airtable.com/FGhGQNhMSi3v3MdcCqn0_map.jpg),logo.jpg (https://dl.airtable.com/TV65XJPHTJuxTV9SRO9Q_logo.jpg)"
KOTA PROBOLINGGO,"Kota Probolinggo, adalah sebuah kota di Provinsi Jawa Timur, Indonesia. Terletak sekitar 100 km sebelah tenggara Surabaya, Kota Probolinggo berbatasan dengan Selat Madura di sebelah utara, serta Kabupaten Probolinggo di sebelah timur, selatan, dan barat. Probolinggo merupakan kota terbesar keempat di Jawa Timur setelah Surabaya, Malang, dan Kediri menurut jumlah penduduk. Kota ini terletak di wilayah Tapal Kuda, Jawa Timur dan menjadi jalur utama pantai utara yang menghubungkan Pulau Jawa dengan Pulau Bali.",Jawa Timur ,Kota Probolinggo,"Hj. Rukmini Buchori, S.H., M.Si.","H. M. Suhadak, S.Pd.
",56.67 km2 (21.88 mil²),196.957jiwa,,335,Taman wisata studi lingkungan | pelabuhan tanjung tembaga dan pelelangan ikan | alun alun | taman manula | museum probolinggo ,,Mangga arum manis | mangga gadung | anggur | soto krasakan | nasi glepungan | kepiting olok | kerak kratok | anggur prabu bestari | ,www.probolinggokota.go.id,"wakil-walikota.jpg (https://dl.airtable.com/Rp6RPZlUS42UNYDGGNnp_wakil-walikota.jpg),walikota.JPG (https://dl.airtable.com/EtHZr3xOSCuN0pSdh9dN_walikota.JPG),map.jpg (https://dl.airtable.com/oktEEmjgRlC5nz732EgU_map.jpg)"
KOTA SURABAYA,"Kota Surabaya adalah ibu kota Provinsi Jawa Timur, Indonesia sekaligus menjadi kota metropolitan terbesar di provinsi tersebut. Surabaya merupakan kota terbesar kedua di Indonesia setelah Jakarta. Kota Surabaya juga merupakan pusat bisnis, perdagangan, industri, dan pendidikan di Jawa Timur serta wilayah Indonesia bagian timur. Kota ini terletak 796 km sebelah timur Jakarta, atau 415 km sebelah barat laut Denpasar, Bali. Surabaya terletak di tepi pantai utara Pulau Jawa dan berhadapan dengan Selat Madura serta Laut Jawa.
Surabaya memiliki luas sekitar 333,063 km² dengan penduduknya berjumlah 2.909.257 jiwa (2015). Daerah metropolitan Surabaya yaitu Gerbangkertosusila yang berpenduduk sekitar 10 juta jiwa, adalah kawasan metropolitan terbesar kedua di Indonesia setelah Jabodetabek. Surabaya dilayani oleh sebuah bandar udara, yakni Bandar Udara Internasional Juanda, serta dua pelabuhan, yakni Pelabuhan Tanjung Perak dan Pelabuhan Ujung.
Surabaya terkenal dengan sebutan Kota Pahlawan karena sejarahnya yang sangat diperhitungkan dalam perjuangan Arek-Arek Suroboyo (Pemuda-Pemuda Surabaya) untuk mempertahankan kemerdekaan bangsa Indonesia dari penjajah.",Jawa Timur ,Kota Surabaya,"Drs. Nurwiyatno, M.Si.",,333.063 km2 (128.596 mil²),2.909.257[1] jiwa,,31,Pantai kenjeran | tugu pahlawan | museum W.R Soepratman | museum negeri mpu tantular | museum loka jala crana | museum jenderal soedirman | kebun binatang surabaya | ciputra waterpark | taman remaja surabaya | ,,,www.surabaya.go.id,"map.jpg (https://dl.airtable.com/MVYHtE9xQEyt4foxrAcl_map.jpg),walikota.jpg (https://dl.airtable.com/HrjgCccTxSr6Ww9YtjZ7_walikota.jpg),logo.jpg (https://dl.airtable.com/gtrfMLTNTgepqBmMVe2a_logo.jpg)"
